"sim","solar_system","claim_count","agg_loss","theta_scenario","theta_used"
4330,"Oryn Delta",1168,5979667244.77267,"theta_1",1
4331,"Oryn Delta",352,1887303385.75096,"theta_1",1
4332,"Oryn Delta",121,595379116.121585,"theta_1",1
4333,"Oryn Delta",2001,8489197699.74079,"theta_1",1
4334,"Oryn Delta",1274,5754212513.7116,"theta_1",1
4335,"Oryn Delta",818,3835151631.07141,"theta_1",1
4336,"Oryn Delta",847,3948654684.86504,"theta_1",1
4337,"Oryn Delta",295,1336172765.06559,"theta_1",1
4338,"Oryn Delta",216,1001150988.39025,"theta_1",1
4339,"Oryn Delta",226,1175911063.89586,"theta_1",1
4340,"Oryn Delta",84,334672777.83599,"theta_1",1
4341,"Oryn Delta",733,3011425800.55705,"theta_1",1
4342,"Oryn Delta",710,2783257779.32934,"theta_1",1
4343,"Oryn Delta",551,2718689049.93688,"theta_1",1
4344,"Oryn Delta",534,2078885635.186,"theta_1",1
4345,"Oryn Delta",64,329307439.605823,"theta_1",1
4346,"Oryn Delta",9,29630983.4158253,"theta_1",1
4347,"Oryn Delta",102,454253820.874313,"theta_1",1
4348,"Oryn Delta",1091,4636581276.533,"theta_1",1
4349,"Oryn Delta",723,3121824279.91746,"theta_1",1
4350,"Oryn Delta",67,314283153.935836,"theta_1",1
4351,"Oryn Delta",339,1462032131.05753,"theta_1",1
4352,"Oryn Delta",975,3955283930.68888,"theta_1",1
4353,"Oryn Delta",169,734919210.485787,"theta_1",1
4354,"Oryn Delta",2080,8902487956.75198,"theta_1",1
4355,"Oryn Delta",59,218880907.150916,"theta_1",1
4356,"Oryn Delta",481,2077397711.09564,"theta_1",1
4357,"Oryn Delta",19,40853707.3930648,"theta_1",1
4358,"Oryn Delta",6,45053556.0889555,"theta_1",1
4359,"Oryn Delta",249,986723554.964999,"theta_1",1
4360,"Oryn Delta",1931,7747740730.35748,"theta_1",1
4361,"Oryn Delta",349,1674968095.14751,"theta_1",1
4362,"Oryn Delta",1657,7150385750.86474,"theta_1",1
4363,"Oryn Delta",556,2247501288.08032,"theta_1",1
4364,"Oryn Delta",11,32820495.2130122,"theta_1",1
4365,"Oryn Delta",192,786723258.926904,"theta_1",1
4366,"Oryn Delta",1463,6499637878.55421,"theta_1",1
4367,"Oryn Delta",186,806192765.594807,"theta_1",1
4368,"Oryn Delta",483,2194352849.84097,"theta_1",1
4369,"Oryn Delta",908,3999043520.78647,"theta_1",1
4370,"Oryn Delta",2817,11947167456.5323,"theta_1",1
4371,"Oryn Delta",1530,6079102835.05019,"theta_1",1
4372,"Oryn Delta",109,443234988.377416,"theta_1",1
4373,"Oryn Delta",490,2097476586.63572,"theta_1",1
4374,"Oryn Delta",1057,4644377803.80064,"theta_1",1
4375,"Oryn Delta",938,4146234775.71915,"theta_1",1
4376,"Oryn Delta",1618,7243924588.0261,"theta_1",1
4377,"Oryn Delta",1058,4638890345.95363,"theta_1",1
4378,"Oryn Delta",2674,11661114557.5681,"theta_1",1
4379,"Oryn Delta",593,2631847001.38744,"theta_1",1
4380,"Oryn Delta",9,32634783.5086234,"theta_1",1
4381,"Oryn Delta",1377,5993615990.13014,"theta_1",1
4382,"Oryn Delta",895,3955292710.31451,"theta_1",1
4383,"Oryn Delta",460,2156989159.56128,"theta_1",1
4384,"Oryn Delta",60,246508095.548984,"theta_1",1
4385,"Oryn Delta",410,1673366008.4757,"theta_1",1
4386,"Oryn Delta",11,174505873.22984,"theta_1",1
4387,"Oryn Delta",142,560541787.662663,"theta_1",1
4388,"Oryn Delta",75,522027381.803226,"theta_1",1
4389,"Oryn Delta",551,2508841079.25851,"theta_1",1
4390,"Oryn Delta",224,974129196.82544,"theta_1",1
4391,"Oryn Delta",5,35257588.0958767,"theta_1",1
4392,"Oryn Delta",1968,8529151457.22533,"theta_1",1
4393,"Oryn Delta",49,197035164.486452,"theta_1",1
4394,"Oryn Delta",3404,14971197873.9626,"theta_1",1
4395,"Oryn Delta",1502,6690741954.37712,"theta_1",1
4396,"Oryn Delta",2566,11659470830.3046,"theta_1",1
4397,"Oryn Delta",351,1763463127.65965,"theta_1",1
4398,"Oryn Delta",42,202322788.944422,"theta_1",1
4399,"Oryn Delta",339,1413884731.94346,"theta_1",1
4400,"Oryn Delta",327,1211120440.80222,"theta_1",1
4401,"Oryn Delta",1111,4571599862.88685,"theta_1",1
4402,"Oryn Delta",93,349428539.523828,"theta_1",1
4403,"Oryn Delta",2182,9436960636.37322,"theta_1",1
4404,"Oryn Delta",32,119393558.213618,"theta_1",1
4405,"Oryn Delta",92,413771966.218802,"theta_1",1
4406,"Oryn Delta",13,79612206.0729571,"theta_1",1
4407,"Oryn Delta",298,1299577978.70202,"theta_1",1
4408,"Oryn Delta",23,79923565.2501865,"theta_1",1
4409,"Oryn Delta",1482,6871605871.16729,"theta_1",1
4410,"Oryn Delta",362,1629330622.00884,"theta_1",1
4411,"Oryn Delta",207,906758888.057545,"theta_1",1
4412,"Oryn Delta",278,1257728579.07804,"theta_1",1
4413,"Oryn Delta",851,3811615530.05675,"theta_1",1
4414,"Oryn Delta",1001,4824009488.76651,"theta_1",1
4415,"Oryn Delta",135,526919191.221909,"theta_1",1
4416,"Oryn Delta",111,471180949.036589,"theta_1",1
4417,"Oryn Delta",468,1845071621.29814,"theta_1",1
4418,"Oryn Delta",278,1172098193.63183,"theta_1",1
4419,"Oryn Delta",1865,8333249311.27543,"theta_1",1
4420,"Oryn Delta",264,1076682204.48708,"theta_1",1
4421,"Oryn Delta",510,1891863128.42101,"theta_1",1
4422,"Oryn Delta",612,3061634514.52808,"theta_1",1
4423,"Oryn Delta",301,1281505081.99204,"theta_1",1
4424,"Oryn Delta",504,2478775534.81372,"theta_1",1
4425,"Oryn Delta",436,2084610196.50833,"theta_1",1
4426,"Oryn Delta",120,600950557.610047,"theta_1",1
4427,"Oryn Delta",317,1119258430.2322,"theta_1",1
4428,"Oryn Delta",398,1490478314.98266,"theta_1",1
4429,"Oryn Delta",13,34551919.4830619,"theta_1",1
4430,"Oryn Delta",75,255248625.106052,"theta_1",1
4431,"Oryn Delta",1764,7961125482.25315,"theta_1",1
4432,"Oryn Delta",205,731609732.495226,"theta_1",1
4433,"Oryn Delta",243,1023135100.58465,"theta_1",1
4434,"Oryn Delta",68,242218166.848439,"theta_1",1
4435,"Oryn Delta",512,2653968498.04459,"theta_1",1
4436,"Oryn Delta",1223,5644885825.40786,"theta_1",1
4437,"Oryn Delta",1121,4918729823.12095,"theta_1",1
4438,"Oryn Delta",186,960045139.957069,"theta_1",1
4439,"Oryn Delta",4083,17841044685.3327,"theta_1",1
4440,"Oryn Delta",514,2359785672.17858,"theta_1",1
4441,"Oryn Delta",357,1589798886.31823,"theta_1",1
4442,"Oryn Delta",71,277068873.765645,"theta_1",1
4443,"Oryn Delta",610,3064178290.05135,"theta_1",1
4444,"Oryn Delta",158,726092748.663776,"theta_1",1
4445,"Oryn Delta",580,2740634947.49637,"theta_1",1
4446,"Oryn Delta",268,1310388472.47863,"theta_1",1
4447,"Oryn Delta",290,1444010728.95095,"theta_1",1
4448,"Oryn Delta",1505,6131963649.69704,"theta_1",1
4449,"Oryn Delta",130,546289050.141584,"theta_1",1
4450,"Oryn Delta",1082,4630960607.91912,"theta_1",1
4451,"Oryn Delta",60,257030558.271871,"theta_1",1
4452,"Oryn Delta",85,284872560.65149,"theta_1",1
4453,"Oryn Delta",171,715428577.958206,"theta_1",1
4454,"Oryn Delta",2110,8934025106.64814,"theta_1",1
4455,"Oryn Delta",116,549318804.588912,"theta_1",1
4456,"Oryn Delta",1149,5072888417.27087,"theta_1",1
4457,"Oryn Delta",286,1063695518.72833,"theta_1",1
4458,"Oryn Delta",1232,5618443809.37892,"theta_1",1
4459,"Oryn Delta",469,1958543149.16588,"theta_1",1
4460,"Oryn Delta",214,953156613.001888,"theta_1",1
4461,"Oryn Delta",373,1758205509.2616,"theta_1",1
4462,"Oryn Delta",662,2761014071.3971,"theta_1",1
4463,"Oryn Delta",227,953284638.430024,"theta_1",1
4464,"Oryn Delta",888,3587554741.87504,"theta_1",1
4465,"Oryn Delta",153,738113456.92173,"theta_1",1
4466,"Oryn Delta",2034,9158118539.17334,"theta_1",1
4467,"Oryn Delta",101,400703947.333908,"theta_1",1
4468,"Oryn Delta",76,376124137.72461,"theta_1",1
4469,"Oryn Delta",785,3375183220.47,"theta_1",1
4470,"Oryn Delta",915,3979035752.35634,"theta_1",1
4471,"Oryn Delta",372,1574690202.13828,"theta_1",1
4472,"Oryn Delta",341,1683790791.35786,"theta_1",1
4473,"Oryn Delta",613,2937791378.3389,"theta_1",1
4474,"Oryn Delta",151,583382314.220846,"theta_1",1
4475,"Oryn Delta",117,566584336.14755,"theta_1",1
4476,"Oryn Delta",1258,5646141538.92688,"theta_1",1
4477,"Oryn Delta",19,52927242.4253919,"theta_1",1
4478,"Oryn Delta",1467,6601143752.26984,"theta_1",1
4479,"Oryn Delta",358,1403569303.46186,"theta_1",1
4480,"Oryn Delta",480,2261531571.62181,"theta_1",1
4481,"Oryn Delta",1065,4546335208.57704,"theta_1",1
4482,"Oryn Delta",286,1217150584.2415,"theta_1",1
4483,"Oryn Delta",28,87574996.6573108,"theta_1",1
4484,"Oryn Delta",52,205000983.49439,"theta_1",1
4485,"Oryn Delta",393,1556405047.78634,"theta_1",1
4486,"Oryn Delta",1436,6711310913.75153,"theta_1",1
4487,"Oryn Delta",641,3156452816.06775,"theta_1",1
4488,"Oryn Delta",2317,10966582161.7516,"theta_1",1
4489,"Oryn Delta",463,1939000817.00521,"theta_1",1
4490,"Oryn Delta",93,361247941.551357,"theta_1",1
4491,"Oryn Delta",1447,6628421065.48349,"theta_1",1
4492,"Oryn Delta",461,2097737409.58012,"theta_1",1
4493,"Oryn Delta",189,969723515.92867,"theta_1",1
4494,"Oryn Delta",1155,5162323109.13076,"theta_1",1
4495,"Oryn Delta",2807,12082455358.2032,"theta_1",1
4496,"Oryn Delta",175,776714632.380742,"theta_1",1
4497,"Oryn Delta",434,2016211892.85651,"theta_1",1
4498,"Oryn Delta",122,442996489.579038,"theta_1",1
4499,"Oryn Delta",1518,6308642956.46093,"theta_1",1
4500,"Oryn Delta",245,1110081310.07249,"theta_1",1
4501,"Oryn Delta",2742,12928848498.1165,"theta_1",1
4502,"Oryn Delta",1172,5006246813.18434,"theta_1",1
4503,"Oryn Delta",305,1384332744.47416,"theta_1",1
4504,"Oryn Delta",477,1797866539.1719,"theta_1",1
4505,"Oryn Delta",116,456586102.129998,"theta_1",1
4506,"Oryn Delta",33,111400700.241345,"theta_1",1
4507,"Oryn Delta",418,1727405462.82556,"theta_1",1
4508,"Oryn Delta",341,1292220858.54614,"theta_1",1
4509,"Oryn Delta",384,1629863099.65419,"theta_1",1
4510,"Oryn Delta",378,1797661847.61568,"theta_1",1
4511,"Oryn Delta",35,168201137.150634,"theta_1",1
4512,"Oryn Delta",352,1734219725.78766,"theta_1",1
4513,"Oryn Delta",169,818613948.485941,"theta_1",1
4514,"Oryn Delta",101,404650498.605514,"theta_1",1
4515,"Oryn Delta",1072,4280461276.98992,"theta_1",1
4516,"Oryn Delta",696,2913796299.12456,"theta_1",1
4517,"Oryn Delta",626,2742827433.89422,"theta_1",1
4518,"Oryn Delta",239,1209326041.54296,"theta_1",1
4519,"Oryn Delta",1600,6686388520.9574,"theta_1",1
4520,"Oryn Delta",839,3500709691.17712,"theta_1",1
4521,"Oryn Delta",2737,11446913352.9409,"theta_1",1
4522,"Oryn Delta",3098,13942941674.6115,"theta_1",1
4523,"Oryn Delta",509,2200359915.04588,"theta_1",1
4524,"Oryn Delta",2258,9352714892.60587,"theta_1",1
4525,"Oryn Delta",713,3305543986.8527,"theta_1",1
4526,"Oryn Delta",98,538144119.481885,"theta_1",1
4527,"Oryn Delta",1427,6672070582.62494,"theta_1",1
4528,"Oryn Delta",1390,5825121881.50428,"theta_1",1
4529,"Oryn Delta",3101,13705224308.1286,"theta_1",1
4530,"Oryn Delta",9,33037089.0966409,"theta_1",1
4531,"Oryn Delta",333,1332750740.55029,"theta_1",1
4532,"Oryn Delta",810,3575338762.4827,"theta_1",1
4533,"Oryn Delta",227,1055753042.13622,"theta_1",1
4534,"Oryn Delta",75,344460255.710871,"theta_1",1
4535,"Oryn Delta",434,1857883018.42539,"theta_1",1
4536,"Oryn Delta",156,702955879.917657,"theta_1",1
4537,"Oryn Delta",806,3567092029.32709,"theta_1",1
4538,"Oryn Delta",526,2187610466.31581,"theta_1",1
4539,"Oryn Delta",531,2324529849.86908,"theta_1",1
4540,"Oryn Delta",548,2411936772.79682,"theta_1",1
4541,"Oryn Delta",427,1760297132.43823,"theta_1",1
4542,"Oryn Delta",486,2045367008.25144,"theta_1",1
4543,"Oryn Delta",534,2306772172.35752,"theta_1",1
4544,"Oryn Delta",429,1768491415.10709,"theta_1",1
4545,"Oryn Delta",909,4269846249.8695,"theta_1",1
4546,"Oryn Delta",281,1143912189.08258,"theta_1",1
4547,"Oryn Delta",472,2088510006.39578,"theta_1",1
4548,"Oryn Delta",86,368119785.306902,"theta_1",1
4549,"Oryn Delta",1653,6819931483.24066,"theta_1",1
4550,"Oryn Delta",3845,16702726006.778,"theta_1",1
4551,"Oryn Delta",672,2546200307.2166,"theta_1",1
4552,"Oryn Delta",30,95142699.331019,"theta_1",1
4553,"Oryn Delta",157,693272128.194866,"theta_1",1
4554,"Oryn Delta",1154,4873567989.18365,"theta_1",1
4555,"Oryn Delta",156,715429918.793467,"theta_1",1
4556,"Oryn Delta",350,1669464742.80955,"theta_1",1
4557,"Oryn Delta",1001,4210406735.27096,"theta_1",1
4558,"Oryn Delta",953,3899000134.0926,"theta_1",1
4559,"Oryn Delta",280,1121505446.21835,"theta_1",1
4560,"Oryn Delta",253,1093207109.20842,"theta_1",1
4561,"Oryn Delta",1078,5299696712.92251,"theta_1",1
4562,"Oryn Delta",549,2309762817.7681,"theta_1",1
4563,"Oryn Delta",563,2414188853.44118,"theta_1",1
4564,"Oryn Delta",264,1102068315.24271,"theta_1",1
4565,"Oryn Delta",1287,5757445926.41133,"theta_1",1
4566,"Oryn Delta",1003,4428556412.42961,"theta_1",1
4567,"Oryn Delta",582,2524256740.07213,"theta_1",1
4568,"Oryn Delta",983,4260802399.55147,"theta_1",1
4569,"Oryn Delta",102,392230650.587352,"theta_1",1
4570,"Oryn Delta",51,216485513.776878,"theta_1",1
4571,"Oryn Delta",1152,5240740681.32442,"theta_1",1
4572,"Oryn Delta",661,2702913811.55147,"theta_1",1
4573,"Oryn Delta",586,2639415617.39678,"theta_1",1
4574,"Oryn Delta",840,3696531646.55336,"theta_1",1
4575,"Oryn Delta",1033,4631007395.93971,"theta_1",1
4576,"Oryn Delta",163,892640263.465154,"theta_1",1
4577,"Oryn Delta",247,844936180.623912,"theta_1",1
4578,"Oryn Delta",794,3588288461.08256,"theta_1",1
4579,"Oryn Delta",1,74855959.0516028,"theta_1",1
4580,"Oryn Delta",443,1955037479.25866,"theta_1",1
4581,"Oryn Delta",1087,4839849689.2661,"theta_1",1
4582,"Oryn Delta",204,766502108.329309,"theta_1",1
4583,"Oryn Delta",559,2767345263.81834,"theta_1",1
4584,"Oryn Delta",2216,8672444590.12267,"theta_1",1
4585,"Oryn Delta",501,2386909470.00588,"theta_1",1
4586,"Oryn Delta",547,2340239331.68695,"theta_1",1
4587,"Oryn Delta",132,601734374.645644,"theta_1",1
4588,"Oryn Delta",691,3105600349.81647,"theta_1",1
4589,"Oryn Delta",1446,6065525051.26675,"theta_1",1
4590,"Oryn Delta",302,1362705402.64703,"theta_1",1
4591,"Oryn Delta",135,554192211.098953,"theta_1",1
4592,"Oryn Delta",809,3650785728.37319,"theta_1",1
4593,"Oryn Delta",762,3458911504.3055,"theta_1",1
4594,"Oryn Delta",2830,12651969071.8771,"theta_1",1
4595,"Oryn Delta",323,1388756403.53781,"theta_1",1
4596,"Oryn Delta",482,2266047835.21331,"theta_1",1
4597,"Oryn Delta",49,215867680.339345,"theta_1",1
4598,"Oryn Delta",106,495447976.561917,"theta_1",1
4599,"Oryn Delta",1185,5763424506.73182,"theta_1",1
4600,"Oryn Delta",489,2333400815.02001,"theta_1",1
4601,"Oryn Delta",508,2230778773.66354,"theta_1",1
4602,"Oryn Delta",1261,5260295766.14001,"theta_1",1
4603,"Oryn Delta",364,1359054394.4961,"theta_1",1
4604,"Oryn Delta",208,1021415270.93354,"theta_1",1
4605,"Oryn Delta",222,847347575.867565,"theta_1",1
4606,"Oryn Delta",548,2667354437.23446,"theta_1",1
4607,"Oryn Delta",463,1987050503.45605,"theta_1",1
4608,"Oryn Delta",2175,9530613088.54143,"theta_1",1
4609,"Oryn Delta",196,783775967.6519,"theta_1",1
4610,"Oryn Delta",21,86517145.2983573,"theta_1",1
4611,"Oryn Delta",416,2156870500.12139,"theta_1",1
4612,"Oryn Delta",377,1760702960.58317,"theta_1",1
4613,"Oryn Delta",695,3069213825.89838,"theta_1",1
4614,"Oryn Delta",583,2373648531.02465,"theta_1",1
4615,"Oryn Delta",1776,7760238292.74857,"theta_1",1
4616,"Oryn Delta",28,105427305.801405,"theta_1",1
4617,"Oryn Delta",705,3265819707.69338,"theta_1",1
4618,"Oryn Delta",470,1965130704.45961,"theta_1",1
4619,"Oryn Delta",443,1828269749.07009,"theta_1",1
4620,"Oryn Delta",966,4005686281.26864,"theta_1",1
4621,"Oryn Delta",515,2104027568.87055,"theta_1",1
4622,"Oryn Delta",467,2257967518.26753,"theta_1",1
4623,"Oryn Delta",326,1453361831.10905,"theta_1",1
4624,"Oryn Delta",629,2571919421.65022,"theta_1",1
4625,"Oryn Delta",186,872402805.908516,"theta_1",1
4626,"Oryn Delta",894,4073322726.67608,"theta_1",1
4627,"Oryn Delta",225,907701631.647027,"theta_1",1
4628,"Oryn Delta",69,335355960.34491,"theta_1",1
4629,"Oryn Delta",1325,5490730951.27727,"theta_1",1
4630,"Oryn Delta",129,544866900.356814,"theta_1",1
4631,"Oryn Delta",354,1603238145.23812,"theta_1",1
4632,"Oryn Delta",2479,10849956161.3142,"theta_1",1
4633,"Oryn Delta",129,524239083.887629,"theta_1",1
4634,"Oryn Delta",1071,4860908788.32021,"theta_1",1
4635,"Oryn Delta",1462,6652104281.211,"theta_1",1
4636,"Oryn Delta",2025,8879921388.85268,"theta_1",1
4637,"Oryn Delta",285,1241901398.21133,"theta_1",1
4638,"Oryn Delta",89,312014917.837289,"theta_1",1
4639,"Oryn Delta",215,1018994098.12346,"theta_1",1
4640,"Oryn Delta",1862,8424061338.60705,"theta_1",1
4641,"Oryn Delta",914,3807959126.10224,"theta_1",1
4642,"Oryn Delta",433,1737660084.69854,"theta_1",1
4643,"Oryn Delta",234,963019344.743144,"theta_1",1
4644,"Oryn Delta",26,129558617.310944,"theta_1",1
4645,"Oryn Delta",480,1971298014.76229,"theta_1",1
4646,"Oryn Delta",645,2703171208.67059,"theta_1",1
4647,"Oryn Delta",567,2465390377.03422,"theta_1",1
4648,"Oryn Delta",85,356010865.292683,"theta_1",1
4649,"Oryn Delta",3,54663781.5967005,"theta_1",1
4650,"Oryn Delta",893,3826046683.1684,"theta_1",1
4651,"Oryn Delta",1999,8336981453.4216,"theta_1",1
4652,"Oryn Delta",3385,14946123019.9459,"theta_1",1
4653,"Oryn Delta",153,672118292.42609,"theta_1",1
4654,"Oryn Delta",878,3834935160.58604,"theta_1",1
4655,"Oryn Delta",1753,7087279717.36218,"theta_1",1
4656,"Oryn Delta",176,1344554450.32579,"theta_1",1
4657,"Oryn Delta",136,667227562.41631,"theta_1",1
4658,"Oryn Delta",1415,6000704512.86749,"theta_1",1
4659,"Oryn Delta",173,818366380.105298,"theta_1",1
4660,"Oryn Delta",1029,4381472759.89661,"theta_1",1
4661,"Oryn Delta",429,2015904766.7452,"theta_1",1
4662,"Oryn Delta",1442,6465868440.09609,"theta_1",1
4663,"Oryn Delta",117,613207628.691909,"theta_1",1
4664,"Oryn Delta",386,1655156540.43525,"theta_1",1
4665,"Oryn Delta",577,2331500907.77056,"theta_1",1
4666,"Oryn Delta",395,1595075322.69617,"theta_1",1
4667,"Oryn Delta",573,2287753458.09579,"theta_1",1
4668,"Oryn Delta",391,1648106795.57542,"theta_1",1
4669,"Oryn Delta",74,308523561.487218,"theta_1",1
4670,"Oryn Delta",251,1215144714.50877,"theta_1",1
4671,"Oryn Delta",915,3986730506.82058,"theta_1",1
4672,"Oryn Delta",890,3885791136.79568,"theta_1",1
4673,"Oryn Delta",162,648494018.578548,"theta_1",1
4674,"Oryn Delta",247,1020575019.0236,"theta_1",1
4675,"Oryn Delta",213,848376842.166203,"theta_1",1
4676,"Oryn Delta",282,1138493827.22667,"theta_1",1
4677,"Oryn Delta",572,2367782916.89073,"theta_1",1
4678,"Oryn Delta",224,1046890801.88486,"theta_1",1
4679,"Oryn Delta",309,1658562965.91261,"theta_1",1
4680,"Oryn Delta",1294,5316709516.99688,"theta_1",1
4681,"Oryn Delta",686,2912747157.39106,"theta_1",1
4682,"Oryn Delta",691,2874307352.61762,"theta_1",1
4683,"Oryn Delta",52,285115328.454382,"theta_1",1
4684,"Oryn Delta",289,1282113236.15847,"theta_1",1
4685,"Oryn Delta",92,447785066.064676,"theta_1",1
4686,"Oryn Delta",322,1378031085.67348,"theta_1",1
4687,"Oryn Delta",628,2444065685.49676,"theta_1",1
4688,"Oryn Delta",169,660889319.042313,"theta_1",1
4689,"Oryn Delta",480,2269941084.76118,"theta_1",1
4690,"Oryn Delta",198,1004854919.59655,"theta_1",1
4691,"Oryn Delta",138,667482763.460415,"theta_1",1
4692,"Oryn Delta",793,3526586874.89909,"theta_1",1
4693,"Oryn Delta",317,1294175427.78742,"theta_1",1
4694,"Oryn Delta",166,788164699.302381,"theta_1",1
4695,"Oryn Delta",395,1615523925.41807,"theta_1",1
4696,"Oryn Delta",627,2606787481.66353,"theta_1",1
4697,"Oryn Delta",1041,4598894861.0523,"theta_1",1
4698,"Oryn Delta",983,4693153225.96582,"theta_1",1
4699,"Oryn Delta",7,107522282.934724,"theta_1",1
4700,"Oryn Delta",118,471754825.170107,"theta_1",1
4701,"Oryn Delta",713,3122870755.66384,"theta_1",1
4702,"Oryn Delta",508,1991157579.7163,"theta_1",1
4703,"Oryn Delta",279,1187168299.88195,"theta_1",1
4704,"Oryn Delta",645,2738555895.34084,"theta_1",1
4705,"Oryn Delta",177,664570888.76552,"theta_1",1
4706,"Oryn Delta",749,2926587482.25343,"theta_1",1
4707,"Oryn Delta",1689,7249316832.85668,"theta_1",1
4708,"Oryn Delta",313,1352689248.62509,"theta_1",1
4709,"Oryn Delta",246,1103328535.55311,"theta_1",1
4710,"Oryn Delta",523,2160286294.60686,"theta_1",1
4711,"Oryn Delta",243,987220281.933368,"theta_1",1
4712,"Oryn Delta",604,2291135249.72787,"theta_1",1
4713,"Oryn Delta",44,234651041.75632,"theta_1",1
4714,"Oryn Delta",563,2283700095.75654,"theta_1",1
4715,"Oryn Delta",196,895257397.069513,"theta_1",1
4716,"Oryn Delta",99,389039365.031861,"theta_1",1
4717,"Oryn Delta",1729,7046379917.41624,"theta_1",1
4718,"Oryn Delta",2706,11456534918.4596,"theta_1",1
4719,"Oryn Delta",682,2959041797.78225,"theta_1",1
4720,"Oryn Delta",1,4787219.28335005,"theta_1",1
4721,"Oryn Delta",80,292682239.574362,"theta_1",1
4722,"Oryn Delta",1584,7106343751.37168,"theta_1",1
4723,"Oryn Delta",131,598104844.765814,"theta_1",1
4724,"Oryn Delta",204,872170928.063368,"theta_1",1
4725,"Oryn Delta",701,2951015922.86669,"theta_1",1
4726,"Oryn Delta",569,2783655480.11041,"theta_1",1
4727,"Oryn Delta",1004,4513921705.59807,"theta_1",1
4728,"Oryn Delta",740,3147878406.5972,"theta_1",1
4729,"Oryn Delta",211,933480965.739197,"theta_1",1
4730,"Oryn Delta",1059,4754173969.78208,"theta_1",1
