"sim","equipment_type","agg_loss","claim_count"
6999,"Ion Pulverizer",1513106.04,16
6999,"Quantum Bore",8834101.98,78
6999,"ReglAggregators",4993881.91,79
7000,"FexStram Carrier",3658883.22,47
7000,"Flux Rider",43817108.45,582
7000,"Graviton Extractor",5714835.17,74
7000,"Ion Pulverizer",1702325.69,24
7000,"Quantum Bore",8562169.17,76
7000,"ReglAggregators",5301513.62,71
7001,"FexStram Carrier",4468229.38,54
7001,"Flux Rider",41741568.25,553
7001,"Graviton Extractor",6010240.16,84
7001,"Ion Pulverizer",1019536.36,14
7001,"Quantum Bore",14349102.46,105
7001,"ReglAggregators",7622341.07,87
7002,"FexStram Carrier",3453064.01,50
7002,"Flux Rider",43517830.1,573
7002,"Graviton Extractor",5756109.6,80
7002,"Ion Pulverizer",1602376.43,20
7002,"Quantum Bore",13232972.23,100
7002,"ReglAggregators",6660077.34,78
7003,"FexStram Carrier",5230638.8,63
7003,"Flux Rider",43760850.7,593
7003,"Graviton Extractor",6817192.47,82
7003,"Ion Pulverizer",986496,12
7003,"Quantum Bore",11407450.84,78
7003,"ReglAggregators",5550679.87,68
7004,"FexStram Carrier",4444131.95,60
7004,"Flux Rider",48081419.71,621
7004,"Graviton Extractor",8058363.35,102
7004,"Ion Pulverizer",1007877.94,14
7004,"Quantum Bore",9732899.39,81
7004,"ReglAggregators",5113002.07,68
7005,"FexStram Carrier",4459925.14,55
7005,"Flux Rider",41982835.14,547
7005,"Graviton Extractor",5646934.19,74
7005,"Ion Pulverizer",930744.96,12
7005,"Quantum Bore",13639614.34,96
7005,"ReglAggregators",5299861.18,77
7006,"FexStram Carrier",4478698.13,57
7006,"Flux Rider",46992053.76,594
7006,"Graviton Extractor",6269029.6,86
7006,"Ion Pulverizer",1020070.69,12
7006,"Quantum Bore",9977671.5,73
7006,"ReglAggregators",4786621.64,60
7007,"FexStram Carrier",5096448.07,64
7007,"Flux Rider",44303797.75,582
7007,"Graviton Extractor",6125714.48,81
7007,"Ion Pulverizer",1151274.96,17
7007,"Quantum Bore",7552230.01,64
7007,"ReglAggregators",5847650.21,74
7008,"FexStram Carrier",4054226.83,49
7008,"Flux Rider",45016211.57,585
7008,"Graviton Extractor",5628308.5,81
7008,"Ion Pulverizer",873472.57,10
7008,"Quantum Bore",14574681.77,78
7008,"ReglAggregators",5278143.77,62
7009,"FexStram Carrier",3660680.61,52
7009,"Flux Rider",47855502.72,594
7009,"Graviton Extractor",6636850.73,87
7009,"Ion Pulverizer",1680002.4,21
7009,"Quantum Bore",12226334.38,86
7009,"ReglAggregators",6687074.51,83
7010,"FexStram Carrier",4813807.84,63
7010,"Flux Rider",44130654.71,558
7010,"Graviton Extractor",6550146.32,83
7010,"Ion Pulverizer",985645.2,17
7010,"Quantum Bore",9627813.55,74
7010,"ReglAggregators",5459974.95,66
7011,"FexStram Carrier",4403073.49,54
7011,"Flux Rider",41231205.45,558
7011,"Graviton Extractor",6509893.53,84
7011,"Ion Pulverizer",1518559.84,20
7011,"Quantum Bore",10652441.9,82
7011,"ReglAggregators",5979685.08,80
7012,"FexStram Carrier",5447317.03,64
7012,"Flux Rider",41450740.29,545
7012,"Graviton Extractor",7558832.46,95
7012,"Ion Pulverizer",1227682.14,18
7012,"Quantum Bore",12997310.13,83
7012,"ReglAggregators",5124816.1,72
7013,"FexStram Carrier",4168337.75,54
7013,"Flux Rider",41466710.53,564
7013,"Graviton Extractor",5305645.32,75
7013,"Ion Pulverizer",676703.93,9
7013,"Quantum Bore",7974488.18,67
7013,"ReglAggregators",6073788.08,76
7014,"FexStram Carrier",4258506.9,54
7014,"Flux Rider",47348762.56,607
7014,"Graviton Extractor",5642940.88,79
7014,"Ion Pulverizer",1092396.73,15
7014,"Quantum Bore",12815112.04,96
7014,"ReglAggregators",4144484.37,62
7015,"FexStram Carrier",5517831.27,77
7015,"Flux Rider",46334665.01,600
7015,"Graviton Extractor",7083034.82,85
7015,"Ion Pulverizer",1767462.31,18
7015,"Quantum Bore",11210737.96,77
7015,"ReglAggregators",6395247.88,86
7016,"FexStram Carrier",5248636.63,63
7016,"Flux Rider",48781718.86,623
7016,"Graviton Extractor",5874599.41,79
7016,"Ion Pulverizer",1131511.07,14
7016,"Quantum Bore",14894173.23,89
7016,"ReglAggregators",6067800,72
7017,"FexStram Carrier",3514650.43,44
7017,"Flux Rider",43137266.94,564
7017,"Graviton Extractor",6012589.08,84
7017,"Ion Pulverizer",738140.71,10
7017,"Quantum Bore",12133570.33,65
7017,"ReglAggregators",5483059.5,76
7018,"FexStram Carrier",3730196.15,54
7018,"Flux Rider",43214561.66,560
7018,"Graviton Extractor",7349193.11,94
7018,"Ion Pulverizer",1394122.75,20
7018,"Quantum Bore",10493131.81,93
7018,"ReglAggregators",5366348.59,75
7019,"FexStram Carrier",5016618.26,67
7019,"Flux Rider",43568702.62,537
7019,"Graviton Extractor",5299214.77,69
7019,"Ion Pulverizer",733311.5,11
7019,"Quantum Bore",11278848.94,76
7019,"ReglAggregators",6610526.43,82
7020,"FexStram Carrier",5348561.68,67
7020,"Flux Rider",40697668.99,558
7020,"Graviton Extractor",5769312.46,72
7020,"Ion Pulverizer",1303296.96,21
7020,"Quantum Bore",12584709.53,100
7020,"ReglAggregators",7596757.68,92
7021,"FexStram Carrier",2996225.04,46
7021,"Flux Rider",42477551.93,552
7021,"Graviton Extractor",7353955.12,86
7021,"Ion Pulverizer",815811.36,13
7021,"Quantum Bore",15100405.09,103
7021,"ReglAggregators",6644501.83,82
7022,"FexStram Carrier",3349173.27,51
7022,"Flux Rider",38458019.29,505
7022,"Graviton Extractor",5916545.23,81
7022,"Ion Pulverizer",1278071.08,15
7022,"Quantum Bore",10967466.4,89
7022,"ReglAggregators",6131223.24,76
7023,"FexStram Carrier",3324768.53,43
7023,"Flux Rider",39233557.35,510
7023,"Graviton Extractor",5369691.2,74
7023,"Ion Pulverizer",1325388.21,17
7023,"Quantum Bore",11409575.68,89
7023,"ReglAggregators",5071629.59,62
7024,"FexStram Carrier",5297804.5,74
7024,"Flux Rider",40879047.76,535
7024,"Graviton Extractor",5004971.72,63
7024,"Ion Pulverizer",396516.65,5
7024,"Quantum Bore",16217962.32,85
7024,"ReglAggregators",5133065.13,71
7025,"FexStram Carrier",3915646.58,52
7025,"Flux Rider",41040750.47,536
7025,"Graviton Extractor",6519757.67,90
7025,"Ion Pulverizer",1579146.51,21
7025,"Quantum Bore",9513196.57,78
7025,"ReglAggregators",4260650.61,61
7026,"FexStram Carrier",3682480.93,50
7026,"Flux Rider",41018452.64,547
7026,"Graviton Extractor",6345882.86,95
7026,"Ion Pulverizer",1563864.2,23
7026,"Quantum Bore",9145270.89,79
7026,"ReglAggregators",5323465.79,70
7027,"FexStram Carrier",3898796.81,57
7027,"Flux Rider",43032893.31,570
7027,"Graviton Extractor",6369576.05,84
7027,"Ion Pulverizer",641799.29,12
7027,"Quantum Bore",14405113.09,77
7027,"ReglAggregators",6421902.95,82
7028,"FexStram Carrier",3781317.94,55
7028,"Flux Rider",40892302.72,534
7028,"Graviton Extractor",6164303.99,73
7028,"Ion Pulverizer",679996.29,10
7028,"Quantum Bore",10607854.19,90
7028,"ReglAggregators",4239324.78,52
7029,"FexStram Carrier",3677743.87,52
7029,"Flux Rider",41560443.75,548
7029,"Graviton Extractor",5301325.98,62
7029,"Ion Pulverizer",2501365.73,28
7029,"Quantum Bore",10185372.1,80
7029,"ReglAggregators",3415593.62,52
7030,"FexStram Carrier",5786753.77,74
7030,"Flux Rider",48124456.6,609
7030,"Graviton Extractor",4938117.97,70
7030,"Ion Pulverizer",1429156.04,17
7030,"Quantum Bore",8922659.96,76
7030,"ReglAggregators",4578543.93,56
7031,"FexStram Carrier",4122154.94,54
7031,"Flux Rider",42053548.46,562
7031,"Graviton Extractor",5763818.65,86
7031,"Ion Pulverizer",1223092.54,17
7031,"Quantum Bore",10489716.69,74
7031,"ReglAggregators",5420780.62,63
7032,"FexStram Carrier",4576028.32,65
7032,"Flux Rider",42123760.17,556
7032,"Graviton Extractor",6162320.96,79
7032,"Ion Pulverizer",999688.4,17
7032,"Quantum Bore",10759538.51,80
7032,"ReglAggregators",4922807.79,69
7033,"FexStram Carrier",4341868.08,54
7033,"Flux Rider",42501618.02,564
7033,"Graviton Extractor",5403932.86,76
7033,"Ion Pulverizer",1071975.02,17
7033,"Quantum Bore",13814254.39,87
7033,"ReglAggregators",5706499.48,72
7034,"FexStram Carrier",5450741.66,62
7034,"Flux Rider",42726138.38,566
7034,"Graviton Extractor",6394496.97,86
7034,"Ion Pulverizer",796462.62,11
7034,"Quantum Bore",11855995.04,87
7034,"ReglAggregators",5578415.09,72
7035,"FexStram Carrier",4641165.87,59
7035,"Flux Rider",42207776.31,546
7035,"Graviton Extractor",4986233.28,71
7035,"Ion Pulverizer",1496176.27,17
7035,"Quantum Bore",9365918.22,77
7035,"ReglAggregators",4765401.51,61
7036,"FexStram Carrier",4473247.35,55
7036,"Flux Rider",43184860.86,555
7036,"Graviton Extractor",6404024.43,86
7036,"Ion Pulverizer",1038141.48,13
7036,"Quantum Bore",9679697.64,77
7036,"ReglAggregators",6440404.39,86
7037,"FexStram Carrier",3955261.43,55
7037,"Flux Rider",42398207.81,577
7037,"Graviton Extractor",6650275.99,87
7037,"Ion Pulverizer",1147994.8,14
7037,"Quantum Bore",8748645.6,76
7037,"ReglAggregators",5796201.08,72
7038,"FexStram Carrier",3309602.14,45
7038,"Flux Rider",42688531.47,572
7038,"Graviton Extractor",5173239.83,70
7038,"Ion Pulverizer",1351912.36,20
7038,"Quantum Bore",11169342.02,74
7038,"ReglAggregators",4920737.22,66
7039,"FexStram Carrier",4910633.54,68
7039,"Flux Rider",46021361.44,592
7039,"Graviton Extractor",5261518.55,66
7039,"Ion Pulverizer",593198.02,9
7039,"Quantum Bore",10264031.99,85
7039,"ReglAggregators",5323455.55,71
7040,"FexStram Carrier",4963568.79,68
7040,"Flux Rider",40837064.12,542
7040,"Graviton Extractor",5968398.43,82
7040,"Ion Pulverizer",693174.08,11
7040,"Quantum Bore",10557563.17,79
7040,"ReglAggregators",4452129.32,64
7041,"FexStram Carrier",3053587.97,41
7041,"Flux Rider",43482959.03,545
7041,"Graviton Extractor",5978029.12,82
7041,"Ion Pulverizer",1774331.59,27
7041,"Quantum Bore",13014050.56,86
7041,"ReglAggregators",6486987.17,81
7042,"FexStram Carrier",3540454.14,53
7042,"Flux Rider",40498597.9,555
7042,"Graviton Extractor",7129962.21,87
7042,"Ion Pulverizer",1251173.26,18
7042,"Quantum Bore",7767985.54,60
7042,"ReglAggregators",7433113.56,84
7043,"FexStram Carrier",4929135.95,62
7043,"Flux Rider",41478122.73,555
7043,"Graviton Extractor",6536365.14,88
7043,"Ion Pulverizer",1137767.39,15
7043,"Quantum Bore",9420509.61,75
7043,"ReglAggregators",4819772.56,69
7044,"FexStram Carrier",3686268.61,50
7044,"Flux Rider",41177322.68,574
7044,"Graviton Extractor",5286457.75,76
7044,"Ion Pulverizer",1255496.52,18
7044,"Quantum Bore",15035680.46,88
7044,"ReglAggregators",5586687.89,68
7045,"FexStram Carrier",4665494.46,62
7045,"Flux Rider",42872940.23,571
7045,"Graviton Extractor",6684872.89,89
7045,"Ion Pulverizer",975736.52,15
7045,"Quantum Bore",9919954.09,80
7045,"ReglAggregators",6446004.81,82
7046,"FexStram Carrier",4627862.84,61
7046,"Flux Rider",40937473.26,529
7046,"Graviton Extractor",6452356.58,79
7046,"Ion Pulverizer",735180.06,14
7046,"Quantum Bore",9271012.48,75
7046,"ReglAggregators",5858817.67,78
7047,"FexStram Carrier",4534754.03,53
7047,"Flux Rider",42995657.86,572
7047,"Graviton Extractor",6101139.09,76
7047,"Ion Pulverizer",917707.21,11
7047,"Quantum Bore",10399762.14,79
7047,"ReglAggregators",6261038.01,80
7048,"FexStram Carrier",5386523.48,64
7048,"Flux Rider",42622918.31,550
7048,"Graviton Extractor",6566542.58,85
7048,"Ion Pulverizer",1682674.9,25
7048,"Quantum Bore",16944631.79,96
7048,"ReglAggregators",5234214.12,61
7049,"FexStram Carrier",4564236.28,55
7049,"Flux Rider",44586037.38,585
7049,"Graviton Extractor",5461575.79,73
7049,"Ion Pulverizer",1203150.39,16
7049,"Quantum Bore",9457711.22,80
7049,"ReglAggregators",5883632.39,78
7050,"FexStram Carrier",4261061.5,53
7050,"Flux Rider",43373543.14,557
7050,"Graviton Extractor",6288417.12,76
7050,"Ion Pulverizer",1549939.21,20
7050,"Quantum Bore",10487363.6,75
7050,"ReglAggregators",5489766.21,65
7051,"FexStram Carrier",4993085.65,61
7051,"Flux Rider",42804642.12,549
7051,"Graviton Extractor",5333709.63,76
7051,"Ion Pulverizer",1058526.59,12
7051,"Quantum Bore",13161657.44,83
7051,"ReglAggregators",6550992.37,92
7052,"FexStram Carrier",4894758.22,62
7052,"Flux Rider",42164037.02,543
7052,"Graviton Extractor",6420764.8,85
7052,"Ion Pulverizer",1159369.73,15
7052,"Quantum Bore",10667582,84
7052,"ReglAggregators",5223019.58,70
7053,"FexStram Carrier",4439562.99,59
7053,"Flux Rider",41517999.12,551
7053,"Graviton Extractor",6380251.01,84
7053,"Ion Pulverizer",1648240.53,19
7053,"Quantum Bore",10565199.85,82
7053,"ReglAggregators",5859564.58,80
7054,"FexStram Carrier",3383411.58,46
7054,"Flux Rider",40088101.76,541
7054,"Graviton Extractor",7269657.69,86
7054,"Ion Pulverizer",994286.74,17
7054,"Quantum Bore",11607375.88,89
7054,"ReglAggregators",6215821.74,79
7055,"FexStram Carrier",5214115.19,60
7055,"Flux Rider",44655405.51,592
7055,"Graviton Extractor",6033297.88,77
7055,"Ion Pulverizer",1504872.26,20
7055,"Quantum Bore",12344385.06,75
7055,"ReglAggregators",5763745.98,77
7056,"FexStram Carrier",4365851.44,56
7056,"Flux Rider",43894644.29,545
7056,"Graviton Extractor",5931355.91,70
7056,"Ion Pulverizer",1950752.38,26
7056,"Quantum Bore",8919770.22,74
7056,"ReglAggregators",6335666.75,76
7057,"FexStram Carrier",3940491.03,54
7057,"Flux Rider",46965443.15,595
7057,"Graviton Extractor",6077062.93,86
7057,"Ion Pulverizer",1199155.25,18
7057,"Quantum Bore",12375271.35,91
7057,"ReglAggregators",7007697.79,82
7058,"FexStram Carrier",5088688.26,60
7058,"Flux Rider",40558451.15,531
7058,"Graviton Extractor",6633511.53,87
7058,"Ion Pulverizer",2312670.14,25
7058,"Quantum Bore",9414626.9,73
7058,"ReglAggregators",5265940.44,71
7059,"FexStram Carrier",3374695.13,42
7059,"Flux Rider",44249216.94,584
7059,"Graviton Extractor",5501377.15,79
7059,"Ion Pulverizer",1175846.62,16
7059,"Quantum Bore",10747062.99,81
7059,"ReglAggregators",5958085.96,77
7060,"FexStram Carrier",3137632.2,45
7060,"Flux Rider",41796588.68,544
7060,"Graviton Extractor",5980502.58,85
7060,"Ion Pulverizer",1128437.67,15
7060,"Quantum Bore",7937558.36,65
7060,"ReglAggregators",5410470.25,69
7061,"FexStram Carrier",4936025.95,62
7061,"Flux Rider",41795710.58,547
7061,"Graviton Extractor",6299083.98,75
7061,"Ion Pulverizer",652777.04,11
7061,"Quantum Bore",7942241.92,71
7061,"ReglAggregators",4899730.12,63
7062,"FexStram Carrier",4453769.59,62
7062,"Flux Rider",43768190.69,564
7062,"Graviton Extractor",6097139.81,82
7062,"Ion Pulverizer",1228677.46,14
7062,"Quantum Bore",10665394.41,75
7062,"ReglAggregators",5806237.75,83
7063,"FexStram Carrier",4676686.25,59
7063,"Flux Rider",43119247.04,576
7063,"Graviton Extractor",5857832.97,81
7063,"Ion Pulverizer",1332302.93,16
7063,"Quantum Bore",9549635.93,79
7063,"ReglAggregators",5010203.98,64
7064,"FexStram Carrier",3582605.79,58
7064,"Flux Rider",43397327.58,584
7064,"Graviton Extractor",6544284,84
7064,"Ion Pulverizer",1104525.1,13
7064,"Quantum Bore",9772404.78,82
7064,"ReglAggregators",5605216.73,69
7065,"FexStram Carrier",4459084.85,60
7065,"Flux Rider",42914059.96,553
7065,"Graviton Extractor",7139032.21,87
7065,"Ion Pulverizer",1469790.51,20
7065,"Quantum Bore",9329492.4,82
7065,"ReglAggregators",6615014.95,87
7066,"FexStram Carrier",5028135.21,62
7066,"Flux Rider",40316463.8,543
7066,"Graviton Extractor",4870809.1,67
7066,"Ion Pulverizer",1180188.98,14
7066,"Quantum Bore",9515429.99,73
7066,"ReglAggregators",6706964.32,82
7067,"FexStram Carrier",3421687,48
7067,"Flux Rider",47258947,611
7067,"Graviton Extractor",6306200.27,81
7067,"Ion Pulverizer",1331416.67,17
7067,"Quantum Bore",8735652.39,74
7067,"ReglAggregators",5587728.54,72
7068,"FexStram Carrier",3669336.77,53
7068,"Flux Rider",39374769.63,534
7068,"Graviton Extractor",6398365.44,77
7068,"Ion Pulverizer",1163860.67,18
7068,"Quantum Bore",8927395.64,69
7068,"ReglAggregators",5742343.65,77
7069,"FexStram Carrier",4988804.36,59
7069,"Flux Rider",43525650.08,586
7069,"Graviton Extractor",6223769.49,84
7069,"Ion Pulverizer",780401.3,10
7069,"Quantum Bore",11225880.21,87
7069,"ReglAggregators",5533543.84,76
7070,"FexStram Carrier",4188643.8,56
7070,"Flux Rider",45902610.16,608
7070,"Graviton Extractor",6531249.25,82
7070,"Ion Pulverizer",1213390.38,17
7070,"Quantum Bore",11742221.19,86
7070,"ReglAggregators",5785479.44,78
7071,"FexStram Carrier",4482675.2,58
7071,"Flux Rider",43706530.69,579
7071,"Graviton Extractor",5622511.02,69
7071,"Ion Pulverizer",917939.62,12
7071,"Quantum Bore",10451392.64,83
7071,"ReglAggregators",4809582.68,71
7072,"FexStram Carrier",3808854.4,55
7072,"Flux Rider",46416770.52,595
7072,"Graviton Extractor",5892300.11,79
7072,"Ion Pulverizer",1006935.4,16
7072,"Quantum Bore",11111941.12,85
7072,"ReglAggregators",5777042.44,72
7073,"FexStram Carrier",5460486.42,63
7073,"Flux Rider",44081175.81,592
7073,"Graviton Extractor",5457454.56,68
7073,"Ion Pulverizer",778383.6,11
7073,"Quantum Bore",13629797.83,80
7073,"ReglAggregators",6289889.47,82
7074,"FexStram Carrier",4214828.37,56
7074,"Flux Rider",40701590.73,544
7074,"Graviton Extractor",6572930.23,86
7074,"Ion Pulverizer",1212209.41,14
7074,"Quantum Bore",10363382.33,67
7074,"ReglAggregators",5410127.22,71
7075,"FexStram Carrier",4148086.14,51
7075,"Flux Rider",42942442.99,558
7075,"Graviton Extractor",4778290.95,65
7075,"Ion Pulverizer",1658343.12,20
7075,"Quantum Bore",10170507.95,87
7075,"ReglAggregators",6569268.01,85
7076,"FexStram Carrier",4591419.91,58
7076,"Flux Rider",41693153.17,569
7076,"Graviton Extractor",6005007.65,79
7076,"Ion Pulverizer",997617.9,18
7076,"Quantum Bore",8023466.99,65
7076,"ReglAggregators",6900473.99,75
7077,"FexStram Carrier",4697933.35,62
7077,"Flux Rider",43511665.38,550
7077,"Graviton Extractor",5842747.81,74
7077,"Ion Pulverizer",1133069.87,16
7077,"Quantum Bore",12890435.14,80
7077,"ReglAggregators",6695012.11,77
7078,"FexStram Carrier",4179855.57,50
7078,"Flux Rider",42955678.12,574
7078,"Graviton Extractor",6715007.8,92
7078,"Ion Pulverizer",1457565.65,19
7078,"Quantum Bore",10031922.02,82
7078,"ReglAggregators",5965840.34,83
7079,"FexStram Carrier",3000022.78,39
7079,"Flux Rider",45686028.16,584
7079,"Graviton Extractor",6945972.4,85
7079,"Ion Pulverizer",1542756.56,22
7079,"Quantum Bore",8858206.44,68
7079,"ReglAggregators",4786235.34,68
7080,"FexStram Carrier",4805896.49,63
7080,"Flux Rider",43849448.31,571
7080,"Graviton Extractor",7685841.61,88
7080,"Ion Pulverizer",1291063.1,18
7080,"Quantum Bore",9802845.3,83
7080,"ReglAggregators",6402870.21,83
7081,"FexStram Carrier",5545631.32,71
7081,"Flux Rider",41453271.94,535
7081,"Graviton Extractor",7834716.68,90
7081,"Ion Pulverizer",1660218.71,19
7081,"Quantum Bore",8200028.61,63
7081,"ReglAggregators",4881694.92,70
7082,"FexStram Carrier",4357493.07,56
7082,"Flux Rider",44149073.83,579
7082,"Graviton Extractor",6360483.2,83
7082,"Ion Pulverizer",1036160.83,16
7082,"Quantum Bore",13275574.07,77
7082,"ReglAggregators",6474389.49,84
7083,"FexStram Carrier",4637450.76,60
7083,"Flux Rider",45885451.38,566
7083,"Graviton Extractor",6510536.52,85
7083,"Ion Pulverizer",1321245.64,20
7083,"Quantum Bore",13905576.75,78
7083,"ReglAggregators",5919576.52,80
7084,"FexStram Carrier",5064629.71,57
7084,"Flux Rider",40546582.35,551
7084,"Graviton Extractor",5653404.27,71
7084,"Ion Pulverizer",1105810.75,13
7084,"Quantum Bore",12293245.44,96
7084,"ReglAggregators",6652403.5,89
7085,"FexStram Carrier",3348344.7,45
7085,"Flux Rider",41809263.08,541
7085,"Graviton Extractor",5876105.04,77
7085,"Ion Pulverizer",714398.17,10
7085,"Quantum Bore",11633527.65,87
7085,"ReglAggregators",5694735.57,73
