"sim","solar_system_original","agg_loss","claim_count"
7171,"Bayesian System",14960240.58,194
7171,"Helionis Cluster",45923970.55,587
7171,"Oryn Delta",7079400.07,91
7172,"Bayesian System",15950526.95,210
7172,"Helionis Cluster",47295524.56,584
7172,"Oryn Delta",8415140.91,99
7173,"Bayesian System",17513870.52,202
7173,"Helionis Cluster",49055378.47,583
7173,"Oryn Delta",8610148.24,104
7174,"Bayesian System",15319487.75,190
7174,"Helionis Cluster",46403899.79,580
7174,"Oryn Delta",8032128.34,106
7175,"Bayesian System",15059847.51,207
7175,"Helionis Cluster",46398220.92,556
7175,"Oryn Delta",7330743.85,92
7176,"Bayesian System",16249544.89,189
7176,"Helionis Cluster",47004824.07,607
7176,"Oryn Delta",7449421.1,87
7177,"Bayesian System",14592260.4,179
7177,"Helionis Cluster",51654761.99,630
7177,"Oryn Delta",8157347.2,100
7178,"Bayesian System",17737905.05,231
7178,"Helionis Cluster",48473101.32,603
7178,"Oryn Delta",8085249.86,97
7179,"Bayesian System",17563205.19,208
7179,"Helionis Cluster",44869174.57,569
7179,"Oryn Delta",7067350.48,86
7180,"Bayesian System",13809351.56,198
7180,"Helionis Cluster",49031663.64,599
7180,"Oryn Delta",8036760.54,101
7181,"Bayesian System",13817244.17,193
7181,"Helionis Cluster",49344980.54,588
7181,"Oryn Delta",8535441.92,94
7182,"Bayesian System",13216571.66,178
7182,"Helionis Cluster",49690214.72,618
7182,"Oryn Delta",8640168.69,106
7183,"Bayesian System",15323734.19,190
7183,"Helionis Cluster",45883826.95,566
7183,"Oryn Delta",7021973.12,85
7184,"Bayesian System",15312515.45,178
7184,"Helionis Cluster",46552198.29,573
7184,"Oryn Delta",8753408.88,95
7185,"Bayesian System",18505435.25,203
7185,"Helionis Cluster",47849623.22,592
7185,"Oryn Delta",6817787.13,91
7186,"Bayesian System",15760503.58,187
7186,"Helionis Cluster",50530312.24,626
7186,"Oryn Delta",7256280.87,93
7187,"Bayesian System",16420502.08,194
7187,"Helionis Cluster",50383100.39,611
7187,"Oryn Delta",7771804.86,89
7188,"Bayesian System",18085444.29,205
7188,"Helionis Cluster",49019867.66,582
7188,"Oryn Delta",7039190.68,86
7189,"Bayesian System",16342550.79,207
7189,"Helionis Cluster",46403836.29,595
7189,"Oryn Delta",7787146.04,94
7190,"Bayesian System",15721235.6,189
7190,"Helionis Cluster",48248107.36,569
7190,"Oryn Delta",5885187.05,80
7191,"Bayesian System",16119345.64,209
7191,"Helionis Cluster",47515794.38,590
7191,"Oryn Delta",7715289.66,95
7192,"Bayesian System",15489443.57,193
7192,"Helionis Cluster",46121004.12,563
7192,"Oryn Delta",8776632.13,96
7193,"Bayesian System",16150602.98,201
7193,"Helionis Cluster",45049345.96,562
7193,"Oryn Delta",6935679.38,88
7194,"Bayesian System",15966759.12,191
7194,"Helionis Cluster",49861215.65,595
7194,"Oryn Delta",8236013.98,96
7195,"Bayesian System",13846587.91,192
7195,"Helionis Cluster",46063379,590
7195,"Oryn Delta",8996834.88,102
7196,"Bayesian System",19302799.76,226
7196,"Helionis Cluster",46344677.46,565
7196,"Oryn Delta",7886141.88,99
7197,"Bayesian System",15918625.27,194
7197,"Helionis Cluster",46780233.33,571
7197,"Oryn Delta",7945324.26,88
7198,"Bayesian System",13828463.35,175
7198,"Helionis Cluster",47847232.33,578
7198,"Oryn Delta",8410709.71,97
7199,"Bayesian System",18024333.59,223
7199,"Helionis Cluster",42606203.45,547
7199,"Oryn Delta",8443192.18,97
7200,"Bayesian System",17585455.64,219
7200,"Helionis Cluster",47536257.6,567
7200,"Oryn Delta",6321378.94,91
7201,"Bayesian System",15192970.01,180
7201,"Helionis Cluster",47969480.67,586
7201,"Oryn Delta",7521455.56,96
7202,"Bayesian System",19378704.4,239
7202,"Helionis Cluster",51080021.37,609
7202,"Oryn Delta",6644508.61,93
7203,"Bayesian System",16235002.11,210
7203,"Helionis Cluster",48232325.97,592
7203,"Oryn Delta",7376809.31,90
7204,"Bayesian System",17072189.72,208
7204,"Helionis Cluster",46357193.26,577
7204,"Oryn Delta",7608139.84,89
7205,"Bayesian System",16314320.92,208
7205,"Helionis Cluster",47692985.01,604
7205,"Oryn Delta",6981519.75,83
7206,"Bayesian System",14874288.75,193
7206,"Helionis Cluster",48865818.57,604
7206,"Oryn Delta",7140720.66,90
7207,"Bayesian System",14765721.49,185
7207,"Helionis Cluster",46700886.33,568
7207,"Oryn Delta",6836155.89,92
7208,"Bayesian System",16040823.69,203
7208,"Helionis Cluster",46171786.1,576
7208,"Oryn Delta",8594084.59,95
7209,"Bayesian System",19162668.53,225
7209,"Helionis Cluster",48550565.03,571
7209,"Oryn Delta",6542893.17,83
7210,"Bayesian System",15942425.04,204
7210,"Helionis Cluster",43777764.12,547
7210,"Oryn Delta",7828348.85,87
7211,"Bayesian System",14925309.16,180
7211,"Helionis Cluster",45420683.04,564
7211,"Oryn Delta",8433982.82,97
7212,"Bayesian System",14823486.76,186
7212,"Helionis Cluster",49625619.85,590
7212,"Oryn Delta",7031972.69,91
7213,"Bayesian System",15131248.27,187
7213,"Helionis Cluster",45686372.7,580
7213,"Oryn Delta",8257664.73,98
7214,"Bayesian System",17679981.07,210
7214,"Helionis Cluster",45780754.45,552
7214,"Oryn Delta",6616903.96,77
7215,"Bayesian System",17035673.95,194
7215,"Helionis Cluster",47434509.81,609
7215,"Oryn Delta",9240010.93,92
7216,"Bayesian System",17301469.67,204
7216,"Helionis Cluster",42893040.46,541
7216,"Oryn Delta",7209329.58,89
7217,"Bayesian System",16506120.23,207
7217,"Helionis Cluster",44341873.16,550
7217,"Oryn Delta",7002118.34,82
7218,"Bayesian System",16645675.05,194
7218,"Helionis Cluster",49193021.89,595
7218,"Oryn Delta",7715687.66,100
7219,"Bayesian System",17493298.21,220
7219,"Helionis Cluster",48031970.58,593
7219,"Oryn Delta",7166106.59,83
7220,"Bayesian System",17626518.09,208
7220,"Helionis Cluster",46410442.14,562
7220,"Oryn Delta",7913296.48,99
7221,"Bayesian System",14719269.15,196
7221,"Helionis Cluster",46293003.19,616
7221,"Oryn Delta",7202949.38,87
7222,"Bayesian System",17106721.63,228
7222,"Helionis Cluster",47886368.56,595
7222,"Oryn Delta",7888532.21,85
7223,"Bayesian System",18091982.15,218
7223,"Helionis Cluster",49138219.78,623
7223,"Oryn Delta",8635663.41,97
7224,"Bayesian System",17998155.8,218
7224,"Helionis Cluster",44490584.44,536
7224,"Oryn Delta",4761381.5,64
7225,"Bayesian System",17844035.74,219
7225,"Helionis Cluster",51043526.41,620
7225,"Oryn Delta",7514675.3,95
7226,"Bayesian System",18619298.52,224
7226,"Helionis Cluster",45989469.61,580
7226,"Oryn Delta",8518492.41,107
7227,"Bayesian System",15855098.59,196
7227,"Helionis Cluster",44347109.09,569
7227,"Oryn Delta",5967895.25,81
7228,"Bayesian System",17510183.29,217
7228,"Helionis Cluster",52829594.02,579
7228,"Oryn Delta",8502876.31,110
7229,"Bayesian System",18449990.79,208
7229,"Helionis Cluster",54799774.57,614
7229,"Oryn Delta",7012348.3,87
7230,"Bayesian System",16455288.78,197
7230,"Helionis Cluster",47506611.63,592
7230,"Oryn Delta",8146193.48,102
7231,"Bayesian System",16135155.18,196
7231,"Helionis Cluster",48789512.73,596
7231,"Oryn Delta",7567519.33,92
7232,"Bayesian System",16679282.86,186
7232,"Helionis Cluster",47439947.33,598
7232,"Oryn Delta",10581200.5,89
7233,"Bayesian System",19403886.27,212
7233,"Helionis Cluster",50388172.41,589
7233,"Oryn Delta",8493638.09,97
7234,"Bayesian System",14018981.49,182
7234,"Helionis Cluster",50739477.49,610
7234,"Oryn Delta",6680691.37,83
7235,"Bayesian System",18135947.15,220
7235,"Helionis Cluster",50692494.06,590
7235,"Oryn Delta",7000694.78,80
7236,"Bayesian System",15167820.26,191
7236,"Helionis Cluster",50121277.37,612
7236,"Oryn Delta",5833797.47,81
7237,"Bayesian System",17053756.96,203
7237,"Helionis Cluster",44338661.73,549
7237,"Oryn Delta",6370248.1,82
7238,"Bayesian System",18737657.36,231
7238,"Helionis Cluster",48746697.48,589
7238,"Oryn Delta",8605595.52,99
7239,"Bayesian System",15485262.21,192
7239,"Helionis Cluster",43495997.13,545
7239,"Oryn Delta",8758291.55,101
7240,"Bayesian System",12143954.02,157
7240,"Helionis Cluster",46062881.86,557
7240,"Oryn Delta",8694044.41,101
7241,"Bayesian System",15948785.93,200
7241,"Helionis Cluster",38967303.5,493
7241,"Oryn Delta",5999240.7,82
7242,"Bayesian System",16545695.06,204
7242,"Helionis Cluster",41407380.63,535
7242,"Oryn Delta",10540386.27,115
7243,"Bayesian System",18745151.84,205
7243,"Helionis Cluster",45229029.74,581
7243,"Oryn Delta",7673551.92,99
7244,"Bayesian System",16075873.63,197
7244,"Helionis Cluster",47933100.39,587
7244,"Oryn Delta",8584013.71,110
7245,"Bayesian System",18209671.25,208
7245,"Helionis Cluster",51792626.5,607
7245,"Oryn Delta",10187334.35,123
7246,"Bayesian System",17653776.59,219
7246,"Helionis Cluster",50384073.79,567
7246,"Oryn Delta",7599468.09,91
7247,"Bayesian System",17586274.12,201
7247,"Helionis Cluster",47273097.52,570
7247,"Oryn Delta",7294300.77,87
7248,"Bayesian System",16526294.63,196
7248,"Helionis Cluster",49073763.2,597
7248,"Oryn Delta",7909849.08,97
7249,"Bayesian System",15467646.47,191
7249,"Helionis Cluster",46487655.7,585
7249,"Oryn Delta",8983996.95,99
7250,"Bayesian System",16441647.28,214
7250,"Helionis Cluster",47531934.16,610
7250,"Oryn Delta",6723942.81,79
7251,"Bayesian System",17301428.82,194
7251,"Helionis Cluster",47587667.18,567
7251,"Oryn Delta",7107334.89,88
7252,"Bayesian System",16345479.93,201
7252,"Helionis Cluster",45404042.16,559
7252,"Oryn Delta",8539695.62,109
7253,"Bayesian System",15965379.31,208
7253,"Helionis Cluster",48571877.86,598
7253,"Oryn Delta",9405259.51,87
7254,"Bayesian System",13899326.13,181
7254,"Helionis Cluster",46599225.39,576
7254,"Oryn Delta",8947821.69,103
7255,"Bayesian System",18493417,228
7255,"Helionis Cluster",48505451.78,583
7255,"Oryn Delta",7166184.53,89
7256,"Bayesian System",16488336.62,206
7256,"Helionis Cluster",47200918.4,584
7256,"Oryn Delta",8027230.92,91
7257,"Bayesian System",17014247.86,217
7257,"Helionis Cluster",46032015.62,582
7257,"Oryn Delta",8637747.82,94
7258,"Bayesian System",16602772.86,206
7258,"Helionis Cluster",45877124.93,588
7258,"Oryn Delta",7878444.37,94
7259,"Bayesian System",17988852.77,212
7259,"Helionis Cluster",45659699.11,580
7259,"Oryn Delta",7365642.57,96
7260,"Bayesian System",16002415.69,209
7260,"Helionis Cluster",43365116.95,530
7260,"Oryn Delta",8400250.37,105
7261,"Bayesian System",15413386.81,172
7261,"Helionis Cluster",43221214.72,559
7261,"Oryn Delta",8514357.08,95
7262,"Bayesian System",18358854.51,199
7262,"Helionis Cluster",51916078.87,622
7262,"Oryn Delta",8492313.62,101
7263,"Bayesian System",15503793.07,194
7263,"Helionis Cluster",42616202.99,541
7263,"Oryn Delta",8255202.73,109
7264,"Bayesian System",16461822.75,204
7264,"Helionis Cluster",43153826,531
7264,"Oryn Delta",7279706.72,90
7265,"Bayesian System",15182263.94,187
7265,"Helionis Cluster",44727062.44,569
7265,"Oryn Delta",8306232.06,97
7266,"Bayesian System",16949067.16,210
7266,"Helionis Cluster",46048182.95,601
7266,"Oryn Delta",6737533.3,94
7267,"Bayesian System",16704836.25,207
7267,"Helionis Cluster",49762977.38,596
7267,"Oryn Delta",7081192.17,86
7268,"Bayesian System",14473961.56,197
7268,"Helionis Cluster",51286035.29,560
7268,"Oryn Delta",6469083.2,85
7269,"Bayesian System",16153795.45,189
7269,"Helionis Cluster",51796940.39,623
7269,"Oryn Delta",7092030.53,94
7270,"Bayesian System",17579625.48,214
7270,"Helionis Cluster",48383490.7,580
7270,"Oryn Delta",6246603.43,84
7271,"Bayesian System",26019321.15,235
7271,"Helionis Cluster",42973762.96,571
7271,"Oryn Delta",6143591.24,78
7272,"Bayesian System",16886562.35,180
7272,"Helionis Cluster",47769495.14,579
7272,"Oryn Delta",9419247.88,105
7273,"Bayesian System",15206357.71,190
7273,"Helionis Cluster",43605165.86,539
7273,"Oryn Delta",8243732.13,96
7274,"Bayesian System",17554905.82,205
7274,"Helionis Cluster",47896275.01,597
7274,"Oryn Delta",7175833.19,82
7275,"Bayesian System",14215486.24,188
7275,"Helionis Cluster",45322873.58,557
7275,"Oryn Delta",7444695.17,91
7276,"Bayesian System",16140213.58,195
7276,"Helionis Cluster",46554681.32,575
7276,"Oryn Delta",5732502.86,78
7277,"Bayesian System",16942345.75,207
7277,"Helionis Cluster",49667270.08,582
7277,"Oryn Delta",8670775.45,95
7278,"Bayesian System",16446294.61,210
7278,"Helionis Cluster",49635263.94,627
7278,"Oryn Delta",7342789.01,89
7279,"Bayesian System",19118550.67,217
7279,"Helionis Cluster",45440156.76,539
7279,"Oryn Delta",6561289.43,87
7280,"Bayesian System",16068915.07,206
7280,"Helionis Cluster",45178330.58,585
7280,"Oryn Delta",7363743.74,94
7281,"Bayesian System",16714529.58,212
7281,"Helionis Cluster",49342655.94,579
7281,"Oryn Delta",7150379.9,93
7282,"Bayesian System",15217668.29,196
7282,"Helionis Cluster",45655446.13,562
7282,"Oryn Delta",7975491.66,90
7283,"Bayesian System",20896717.54,228
7283,"Helionis Cluster",44761290.45,561
7283,"Oryn Delta",6978306.56,87
7284,"Bayesian System",16522327.9,205
7284,"Helionis Cluster",48988250.3,589
7284,"Oryn Delta",7303607.96,88
7285,"Bayesian System",17674295.21,208
7285,"Helionis Cluster",48723794.63,611
7285,"Oryn Delta",8313743.2,93
7286,"Bayesian System",14191370.38,185
7286,"Helionis Cluster",48267426.79,593
7286,"Oryn Delta",5854260.13,78
7287,"Bayesian System",18758521.24,204
7287,"Helionis Cluster",47512650.92,593
7287,"Oryn Delta",6450231.66,86
7288,"Bayesian System",16707489.07,200
7288,"Helionis Cluster",41426323.87,561
7288,"Oryn Delta",8114413.83,91
7289,"Bayesian System",17303749.87,205
7289,"Helionis Cluster",49054387.14,617
7289,"Oryn Delta",7520348.86,92
7290,"Bayesian System",15974517.05,197
7290,"Helionis Cluster",47095262.05,569
7290,"Oryn Delta",6716124.98,85
7291,"Bayesian System",16632147.72,192
7291,"Helionis Cluster",43130481.94,524
7291,"Oryn Delta",9505294.53,111
7292,"Bayesian System",16125458.52,212
7292,"Helionis Cluster",47358454.9,571
7292,"Oryn Delta",7624052.76,86
7293,"Bayesian System",14593696.58,177
7293,"Helionis Cluster",44950421.75,565
7293,"Oryn Delta",6631750.56,81
7294,"Bayesian System",14716629.84,181
7294,"Helionis Cluster",48835986.74,581
7294,"Oryn Delta",7887148.79,102
7295,"Bayesian System",17853045.88,216
7295,"Helionis Cluster",45198655.44,563
7295,"Oryn Delta",6240802.79,81
7296,"Bayesian System",16658010.59,203
7296,"Helionis Cluster",49604580.91,603
7296,"Oryn Delta",8790197.35,100
7297,"Bayesian System",16582158.41,206
7297,"Helionis Cluster",48130124.94,577
7297,"Oryn Delta",7003616.92,82
7298,"Bayesian System",15701785.74,190
7298,"Helionis Cluster",46953466.72,581
7298,"Oryn Delta",7915876.84,101
7299,"Bayesian System",15139076.9,201
7299,"Helionis Cluster",51040780.72,606
7299,"Oryn Delta",6066386.78,80
7300,"Bayesian System",14779237.57,193
7300,"Helionis Cluster",50828077.96,619
7300,"Oryn Delta",6722003.29,82
7301,"Bayesian System",16553844.95,201
7301,"Helionis Cluster",46311185.27,565
7301,"Oryn Delta",7673211.7,90
7302,"Bayesian System",15090503.5,195
7302,"Helionis Cluster",44598097.19,561
7302,"Oryn Delta",8590714.58,105
7303,"Bayesian System",20716820.21,209
7303,"Helionis Cluster",46675384.02,569
7303,"Oryn Delta",7613855.69,97
7304,"Bayesian System",17135306.1,210
7304,"Helionis Cluster",49693365.37,587
7304,"Oryn Delta",5730144.19,74
7305,"Bayesian System",13918228.59,178
7305,"Helionis Cluster",43775139.66,535
7305,"Oryn Delta",7017622.92,82
7306,"Bayesian System",15503567.08,193
7306,"Helionis Cluster",45918120.78,599
7306,"Oryn Delta",7365605.33,86
7307,"Bayesian System",16224412.76,205
7307,"Helionis Cluster",49268962.7,582
7307,"Oryn Delta",6595040.62,84
7308,"Bayesian System",19269527.63,238
7308,"Helionis Cluster",43371989.65,542
7308,"Oryn Delta",9248031.61,99
7309,"Bayesian System",15887333.45,188
7309,"Helionis Cluster",53446487.05,591
7309,"Oryn Delta",6882055.3,84
7310,"Bayesian System",14083029.57,181
7310,"Helionis Cluster",44973598.57,561
7310,"Oryn Delta",6561445.72,85
7311,"Bayesian System",14104700.82,181
7311,"Helionis Cluster",52637647.68,648
7311,"Oryn Delta",7829522.33,95
7312,"Bayesian System",15656833.87,199
7312,"Helionis Cluster",46427762.15,579
7312,"Oryn Delta",9045048.24,109
7313,"Bayesian System",14504732.42,183
7313,"Helionis Cluster",49361201.8,592
7313,"Oryn Delta",8013483.83,98
7314,"Bayesian System",15517967.55,187
7314,"Helionis Cluster",51268528.45,619
7314,"Oryn Delta",6849523.45,87
7315,"Bayesian System",16156245.45,204
7315,"Helionis Cluster",47900513.01,607
7315,"Oryn Delta",8020737.86,96
7316,"Bayesian System",15327199.15,203
7316,"Helionis Cluster",45483800.99,578
7316,"Oryn Delta",7692577.77,92
7317,"Bayesian System",15864176.42,195
7317,"Helionis Cluster",51148665.37,627
7317,"Oryn Delta",6561080.01,84
7318,"Bayesian System",16376451.74,209
7318,"Helionis Cluster",46542158.01,579
7318,"Oryn Delta",6832638.51,89
7319,"Bayesian System",17491286.91,204
7319,"Helionis Cluster",51172289.06,600
7319,"Oryn Delta",7798049.14,97
7320,"Bayesian System",17499959.75,216
7320,"Helionis Cluster",46862520.52,597
7320,"Oryn Delta",7887174.7,98
7321,"Bayesian System",18940654.19,237
7321,"Helionis Cluster",45826089.96,569
7321,"Oryn Delta",8205029.94,87
7322,"Bayesian System",14054362.18,182
7322,"Helionis Cluster",49087160.42,590
7322,"Oryn Delta",6730503.89,83
7323,"Bayesian System",16518931.84,212
7323,"Helionis Cluster",50234643.57,598
7323,"Oryn Delta",8348433.57,101
7324,"Bayesian System",16659978.07,215
7324,"Helionis Cluster",45973712.49,557
7324,"Oryn Delta",7156606.45,86
7325,"Bayesian System",14592287.54,192
7325,"Helionis Cluster",46676003.11,577
7325,"Oryn Delta",6257168.09,79
7326,"Bayesian System",15660568.96,196
7326,"Helionis Cluster",46425502.24,548
7326,"Oryn Delta",6753277.14,85
7327,"Bayesian System",16156500.27,201
7327,"Helionis Cluster",46889872.74,608
7327,"Oryn Delta",7139801.45,91
7328,"Bayesian System",16283966.33,207
7328,"Helionis Cluster",46380082.37,578
7328,"Oryn Delta",8084008.58,97
7329,"Bayesian System",16517115,193
7329,"Helionis Cluster",47452493.47,569
7329,"Oryn Delta",8405772.99,95
7330,"Bayesian System",14733614.5,174
7330,"Helionis Cluster",49492804.17,603
7330,"Oryn Delta",7273234.77,81
7331,"Bayesian System",14399517.3,187
7331,"Helionis Cluster",48746577.26,631
7331,"Oryn Delta",7892013.21,101
7332,"Bayesian System",16232576,195
7332,"Helionis Cluster",48279340.67,583
7332,"Oryn Delta",7448027.89,92
7333,"Bayesian System",14590678.74,176
