"sim","Bayesia System","Helionis Cluster","Oryn Delta"
9396,324636.58,845705.48,172812.44
9397,408190.45,724708.39,411593.14
9398,388752.42,806470.67,193107.38
9399,377948.93,766308.54,231952.65
9400,284827.09,825823.57,340786.49
9401,395336.84,773869.81,287315.11
9402,414548.49,606332.92,188938.83
9403,378133.59,971897.72,164437.71
9404,496055.21,699723.98,207500.98
9405,402129.8,798790.85,268321.7
9406,311794.92,839195.88,272543.65
9407,446450.03,719026.94,237382.73
9408,331561.34,780525.75,216788.32
9409,257220.94,752166.99,405810.55
9410,264301.64,776370.37,255644.62
9411,352944.47,878519.92,214863.4
9412,451523.96,888444.37,196098.24
9413,398099.63,811494.93,188292.61
9414,399409.11,782863.33,182831.69
9415,462639.61,806634.6,246588.19
9416,326403.45,940708.95,278345.34
9417,373725.86,788579.83,277068.51
9418,419924.62,715627.84,255321.1
9419,280535.11,676227.8,185549.99
9420,542319.17,785294.13,192353.14
9421,273973.11,746861.96,215636.51
9422,343549.48,943967.74,177299.59
9423,394843.15,703648.02,263015.37
9424,457782.78,902396.94,152062.07
9425,343963.53,736326.11,177964.38
9426,429714.75,756381.06,164429.14
9427,304032.85,769309.84,272457.72
9428,412452.19,606228.48,208029.35
9429,380479.24,903542.52,171176.01
9430,366354.32,765694.11,242744.8
9431,370922.19,786415.81,207875.58
9432,535949.77,890139.69,285664.78
9433,383329.57,761580.53,383620.33
9434,421439,628855.61,233717.69
9435,339007.5,670641.78,178434.64
9436,366320.52,728615.88,230433.99
9437,356235.85,686986.43,306625.74
9438,396984.55,742184.26,234760.69
9439,380511.51,804132.44,208188.6
9440,315211.27,805104.21,196443.22
9441,286575.11,822554.4,173717.79
9442,374397.67,786650.65,191580.06
9443,432345.66,674814.8,232920.25
9444,453841.01,755757.69,189317.2
9445,357850.67,883121.28,256525.33
9446,294576.37,722109.34,248221.17
9447,331919.96,734948.35,166799.27
9448,311011.14,790294.16,304079.13
9449,454527.59,876917.97,187006.68
9450,421946.42,751328.49,252031.42
9451,372838.11,859406.47,345761.43
9452,384141.27,931537.13,260756.85
9453,299085.73,767908.51,231366.73
9454,309311.16,768562.24,301158.93
9455,339899.04,975180.24,213075.66
9456,476719.23,806800,221933.91
9457,387055.05,689762.76,220352.6
9458,319850.62,874350.35,350272.84
9459,368045.87,906580.92,263541.64
9460,483731.2,910086.38,229708.13
9461,350340,732243.92,416708.19
9462,400790.59,972714.53,285104.49
9463,478315.23,781337.91,384522.45
9464,443406.46,739191.57,221794.3
9465,359727.23,699251.45,189942.32
9466,343271.57,875774.25,273320.79
9467,302969.62,857128.71,369679.33
9468,411814.98,1082630.66,324734.27
9469,382544.45,853965.06,208033.36
9470,303983.04,898526.07,181586.43
9471,424786.63,819321.11,184960.11
9472,305854.39,852969.47,200119.57
9473,363958.31,728600.54,253899.14
9474,386892.43,838809.39,228677.21
9475,407906.05,824804.98,327310.48
9476,325257.87,783933.04,178425.56
9477,379156.97,805549.19,281454
9478,349551.83,732080.28,247191.62
9479,284873.71,758175.07,158781.38
9480,300974.6,974285,249887.82
9481,452706.29,785347.86,256299.61
9482,371704.8,740146.24,198700.15
9483,352957.94,882399.06,353123.17
9484,339358.29,747205.62,164657.02
9485,355796.97,842279.75,236389.16
9486,482881.87,797785.29,159327.16
9487,316286.94,812185.84,248618.96
9488,374326.06,706060.31,239417.85
9489,430886.58,771594.56,258401.87
9490,299801.41,791242.45,147783.68
9491,358717.75,772241.45,224912.71
9492,329063.37,940783.24,313651.19
9493,346430.89,619714.47,184636.78
9494,306679.29,714893.49,185290.24
9495,375728.39,823572.48,274731.61
9496,320304.39,823849.32,174716.92
9497,356774.61,847928.9,198992.67
9498,281088.34,826671.7,204264.03
9499,286905.4,666612.22,178522.37
9500,352571.12,850536.01,178714.94
9501,409382.1,614965.14,201948.71
9502,399309.52,689032.86,229607.74
9503,325400.39,784608.71,260307.89
9504,420611.45,833665.36,234322.5
9505,362046.38,811179.17,208993.58
9506,281428.28,769047.49,211211.26
9507,347803.46,762506.35,291880.51
9508,481587.97,915444.94,237404.09
9509,365592.53,785121.9,173039.74
9510,366378.2,800353.5,258573.31
9511,355842.76,809094.84,354660.22
9512,325074.39,796561.82,283157.33
9513,287004.04,900032.21,258450.84
9514,333327.23,911093.72,236658.58
9515,363813.04,760108.42,184382.39
9516,424630.56,748212.18,172600.06
9517,366851.65,835789.1,215928.73
9518,359107.65,838865.95,208057.27
9519,412498.56,663729.29,219482.72
9520,509564.14,803013.33,309430.96
9521,367213.83,803858.86,317082.86
9522,534963.24,914877.6,314465.93
9523,330854.85,698432.07,145631.79
9524,350459.52,810446.72,239290.81
9525,374426.48,694909.62,221514.5
9526,305117.71,804787.34,270609.26
9527,366748.23,721031.84,202153.36
9528,412606.17,829234.83,241313.4
9529,280637.42,899688.2,178620.05
9530,341458.18,804910.54,255026.25
9531,375439.99,720358.8,263584.42
9532,484189.87,787736.81,261084.33
9533,421682.77,963617.04,186085.08
9534,290965.28,774491.39,186466.33
9535,279723.94,768213.95,164329.21
9536,345866.25,712787.12,204299.1
9537,322518.84,997638.32,303317.42
9538,310535.99,720056.99,297284.77
9539,378908.81,798788.33,130433.94
9540,270973.04,657191.77,257863.66
9541,416973.29,738229.06,207941.43
9542,296817.12,830879.12,264606.73
9543,283885.91,768722.06,327160.02
9544,501062.18,972956.43,203754.88
9545,292486.76,823982.69,220854.01
9546,503452.12,978690.39,211545.9
9547,353942.96,933336.56,244790.35
9548,417369.39,839130.88,318046.82
9549,437331.69,896082.76,182133.59
9550,398578.81,680262.58,194034.97
9551,344244.61,993207.49,233114.48
9552,559336.34,824343.82,251068.8
9553,297483.08,910679.04,196410.49
9554,355621.06,807883.32,266258.11
9555,306307.23,730622.72,260398.88
9556,311444.81,888176.95,295948.31
9557,337413.88,1067083.27,202507.92
9558,292529.71,937532.06,239587.32
9559,379557.39,787958.17,157263.11
9560,373248.11,737347.42,247328.07
9561,278242.9,722232.9,221754.77
9562,267588.48,779910.12,219332.57
9563,425206.6,789164.02,177771.84
9564,411377.67,748247.94,183571.05
9565,369502.99,813640.31,250312.74
9566,348454.13,891351.73,218731.12
9567,343496.42,822821.7,207045.4
9568,308257.92,957438.17,143855.21
9569,317661.47,1020061.32,379402.52
9570,369635.62,645448.21,286255.62
9571,359693.76,1054663.12,265824.59
9572,312407.53,752022.21,222671.77
9573,259183.32,721668.6,274653.92
9574,385902.31,1091506.53,249048.67
9575,341496.2,908831.49,159248.31
9576,493536.23,744988.68,270321.57
9577,366416.83,703213.96,173680.72
9578,327864.61,812595.86,289585.33
9579,340712.95,695246.41,234753.02
9580,408515.52,649360.94,211549.34
9581,372401.19,683365.68,218545.67
9582,466338.73,686459.84,229479.21
9583,266946.48,830701.2,189809.67
9584,311112.53,714339.91,292674.27
9585,346205.93,758087.86,256684.07
9586,330365.35,645144.76,160240.59
9587,502055.82,789715.78,218846.41
9588,305795.51,905287.88,206896.4
9589,350660.17,736514.3,175414.12
9590,586643.41,811418.67,185447.25
9591,354177.34,862591.42,194267.6
9592,276193.93,923139.73,306530.47
9593,339002.11,705519.48,170472.17
9594,320378.71,946647.68,250571.34
9595,429506.14,763530.45,227658.84
9596,282335.06,680734.84,170964.55
9597,360017.28,820148.32,187480.94
9598,341051.91,741234.81,303353.34
9599,308061.02,860645.95,276000.89
9600,351254.99,758630.42,167880.72
9601,430287.16,831427.22,293229.29
9602,389404.99,676242.5,318827.21
9603,278739.15,662473.51,238975.43
9604,303671.53,774625.06,247027.5
9605,281753.19,801992.56,211889.9
9606,335582.76,914893.91,291032.11
9607,308491.18,852536.86,176784.16
9608,513807.17,799725.78,196805.76
9609,329426.65,741067.95,212549.78
9610,348142.89,628694.22,140634.77
9611,402953.01,805446.47,238734.28
9612,409003.91,840096.56,234999.19
9613,443114.88,886875.32,225489.45
9614,353002.13,595442.17,257199.5
9615,305947.74,715472.52,187653.15
9616,386962.22,750773.57,306732.88
9617,339400.19,675758.85,228368.95
9618,298293.61,718572.95,182946.68
9619,373698.81,938284.57,260116.85
9620,292983,766293.49,202472.06
9621,331337.45,743272.98,173279.08
9622,366360.03,695246.18,333460.1
9623,298014.88,740960.05,179256.13
9624,255525.06,831733.6,182453.38
9625,376152.99,823635.43,201677.76
9626,441925.61,714538.83,297611.19
9627,300638.21,623390.03,199252.73
9628,422332.19,852343.17,188107.21
9629,354789.47,1061782.14,183017.2
9630,544259.86,704007.4,279217.22
9631,513578.16,709680.07,181638.82
9632,346008.91,947150.96,282300.85
9633,401873.81,731546.66,158968.42
9634,274879.18,935180.78,247275.41
9635,326803.47,831888.95,218098.43
9636,431082.14,750440.58,233085.61
9637,335453.72,708595.15,188304.68
9638,373855.19,888583.56,233738.85
9639,522468.2,619709,327170.35
9640,355299.91,747189.46,340876.83
9641,571541.06,715377.15,212661.86
9642,390936.73,884422.31,242740.65
9643,391965.56,829180.65,245267.89
9644,230592.72,826902.29,191470.37
9645,374233.67,815795.65,292632.72
9646,334832.47,741864.02,251080.88
9647,329926.38,723467.72,189215.43
9648,376040.05,762765.71,256503.27
9649,379628.35,762733.63,298945.65
9650,331093.06,782229.14,211361.02
9651,502238.02,658980.49,193398.24
9652,483585.06,777851.77,258068.02
9653,354806.37,760543.7,250457.24
9654,309076.17,927574.04,244008.44
9655,487066.37,692114.89,238114.86
9656,287994.18,692039.87,273915.36
9657,375324.19,742418.11,189134.94
9658,310348.33,753671.06,235032.81
9659,336459.77,885359.5,201872.9
9660,347769.58,881241.84,227717.27
9661,386411.22,755833.38,232725.06
9662,499625.98,640874.59,248106.45
9663,339632.6,677561.18,206920.87
9664,479356.49,776054.35,201265.77
9665,548109.73,766859.56,295534.29
9666,350230.88,973290.29,230366.89
9667,474032.38,690056.41,181572.24
9668,272385.57,676846.67,252458.18
9669,307125.39,859596.28,180926.64
9670,317188.97,698928.48,247821.29
9671,409679.06,780351.08,276534.36
9672,391511.52,749644.42,261104.06
9673,375829.02,758955.47,351422.68
9674,412073.3,827451.65,316961.73
9675,542300.65,696889.55,127884.35
9676,398801.82,723515.22,142558.98
9677,413878.5,703477.49,179024.17
9678,329564.36,804570.27,179857.32
9679,267597.3,679891.23,198120.05
9680,268432.96,985134.19,184432.53
9681,393177.7,904208.42,241392.27
9682,392818.88,672718.89,181693.99
9683,278767.2,732495,226661.17
9684,300072.35,785947.45,256899.45
9685,300760.86,847603.22,283094.01
9686,310654.04,865576.26,294924.08
9687,319138.52,757978.7,177530.12
9688,478320.38,780605.09,248883.58
9689,366680.46,949333.6,229399.4
9690,300503.01,655924.7,231657.87
9691,408792.19,790912.41,317847.25
9692,342377.07,814309.06,242851.16
9693,389149.81,869163.03,240360.98
9694,308020.27,705487.27,241773.82
9695,369058.39,739664.67,291354.61
9696,281512.64,617681.51,278586.54
9697,542921.6,891271.42,178227.67
9698,351691.24,727987.08,225574.58
9699,302245.19,742796.68,358228.47
9700,284848.04,803460.7,246699.68
9701,430004.66,870287.54,295981.32
9702,437535.22,614895.66,221749.02
9703,300277.84,692819.98,306353.56
9704,400274.41,903722.4,209438.48
9705,473791.63,792705.15,239083.37
9706,355303.8,662988.52,204641.38
9707,356774.2,814636.45,120002.76
9708,325211.88,651354.36,200478.01
9709,351782.62,808594.49,237536.91
9710,393474.77,1017259.03,218674.85
9711,354756.65,735064.37,189131.69
9712,412148.88,921222.2,308902.75
9713,345747.26,681753.5,209301.87
9714,417316.77,778572.09,194901.92
9715,276506.22,823315.57,315394.5
9716,447062.69,693930.6,322828.51
9717,356637.53,754208.68,190415.37
9718,378046.2,755784.09,249063.44
9719,349450.97,712420.44,273190.59
9720,299412.91,617494.5,256002.33
9721,399531.78,811582.56,222563.54
9722,323871.71,740649.3,232146.39
9723,345323.88,729081.91,257851.63
9724,358991.75,854491.37,207233.06
9725,304617.69,744623.11,212733.07
9726,345526.74,647826.58,357314.57
9727,298887.2,736082.09,221729.29
9728,446931.77,731852.87,185356.23
9729,438902.5,1074695.67,360075.39
9730,395278.82,730928.56,200984.93
9731,403919.25,821031.39,256002.4
9732,341493.15,832503.85,227254.24
9733,304825.86,668610.69,154454.1
9734,379830.72,696322.78,203403.85
9735,397625.55,730804.98,239167.06
9736,325175.75,800305.22,286037.99
9737,376597.92,781849.68,181461.83
9738,308179.22,1092192.69,172577.03
9739,330074.91,884118.18,339835.97
9740,327767.76,854531.87,275741.02
9741,349648.14,717364.39,236011.48
9742,362945.83,774698.12,184756.09
9743,456414.25,809504.08,243764.97
9744,366281.99,701646.83,198538.9
9745,375376.84,838547.04,245029.78
9746,320306.01,793574.95,257247.83
9747,435917.79,763066.1,188217.26
9748,311110.4,861556.79,260254.58
9749,328759.38,1045865.11,287615.23
9750,329493.04,863430.84,256904.38
9751,407060.21,826382.43,164905.05
9752,351932.73,1016869.85,232629.1
9753,296875.23,786812.74,303710.09
9754,337503.05,849276.53,146574.36
9755,342117.01,820233.08,229528.5
9756,432133.2,748282.21,270945.39
9757,405580.82,743439.06,263611.67
9758,358316.51,885453.16,233457.31
9759,408285.72,769087.27,190221.41
9760,360387.01,721744.39,285970.64
9761,383066.13,837177.44,245878
9762,330031.17,746793.3,196547.88
9763,480194.1,775563.84,296140.23
9764,367729.74,1022551.73,240811.14
9765,323513.24,744515.06,163789.92
9766,346042.81,860658.3,214254.94
9767,414846.42,929555.46,172855.11
9768,467851.95,798422.38,225083.99
9769,536736.79,632513.76,189847.35
9770,404864.9,753282.6,209158.83
9771,282859.65,795464.85,315837.79
9772,374108.27,756508.7,214818.01
9773,326354.51,804226.27,352841.39
9774,305522.45,737403.19,217026.01
9775,387398.04,775485.76,263246.27
9776,391103.9,790838.42,284628.62
9777,416863.23,910532.55,213922.96
9778,514962.94,886126.55,170338.29
9779,323734.75,793179.79,283778.86
9780,397842.71,740788.02,178264.66
9781,415777.44,738404.8,282135.92
9782,441151.16,774098.08,215263.68
9783,384826.68,702061.58,202370.04
9784,394364.84,662901.6,216431.54
9785,535112.56,783839.16,175421.15
9786,382086.27,788407.02,199521.39
9787,354605.59,689906.88,365809.84
9788,394198.17,797095.67,317817.15
9789,299763.36,763840.05,195639.76
9790,400814.42,828836.51,245310.23
9791,572896.41,656325.32,185940.73
9792,274169.03,789183.98,198072.87
9793,398645.95,785523.21,218524.77
9794,308239.06,691837.74,250827.8
9795,423021.46,904983.36,207712.68
9796,419239.6,760527.31,198486.49
9797,359521.18,767361.08,276088.92
9798,376077.14,690190.57,246821.61
9799,291033.65,622629.19,215271.97
9800,544763.22,731281.57,244323.85
9801,383125.2,884565.94,225630.81
9802,337533.59,830899.27,236783.7
9803,345506.37,611092.49,456255.07
9804,358759.61,946273.98,236853.19
9805,355344.9,853879.08,228765.76
9806,369418.56,930322.17,262929.21
9807,373040.66,778050.83,234838.8
9808,300956.98,710016.08,158798.78
9809,399295.52,668884.95,305744.77
9810,350953.13,751744.75,311978.72
9811,433921.55,664419.05,224606.17
9812,423002.27,743628.05,197592.04
9813,504896.69,672391.75,224857.77
9814,327427.9,964709.73,221510.3
9815,478250.27,884765.05,182222.82
9816,306269.89,941562.44,295017.42
9817,384337.71,864396.79,220360.03
9818,468284.5,825029.41,201818.06
9819,430794.13,706786.27,192825.25
9820,261018.49,737801.34,241039.02
9821,499084.16,714219.56,322575.86
9822,423488.49,810340.59,169247.64
9823,282778.62,941082.27,329378.27
9824,353215.51,821208.09,149078.47
9825,383433.5,763247.6,250755.69
9826,366078.52,720847.65,169957.29
9827,433091.58,668706.21,123026.41
9828,464882.09,699768.69,209652.93
9829,336969.99,746508.28,257087.27
9830,385200.09,664233.21,199030.12
9831,304612.61,738611.45,180870.54
9832,432263.61,905750.18,213317.73
9833,275290.03,751200.87,212944.84
9834,316786.31,817825.2,175182.18
9835,447740.44,692578.56,153578.1
9836,362680.66,812349.24,223507.26
9837,333605.68,832144.28,253891.72
9838,469476.08,966316.15,237243.55
9839,324254.35,764913.96,162028.95
9840,431934.42,1033412.63,203218.03
9841,491179.81,1049198.91,257618.29
9842,466271.03,864996.63,197415.64
9843,410165.27,720670.12,309559.58
9844,469638.58,818930.19,341078.98
9845,354136.1,642025.38,205581.58
9846,339033.62,725253.02,207128.73
9847,506493.09,707337.71,275098.76
9848,331754.15,731551.42,187961.01
9849,345526.6,924913.27,239508.08
9850,510987.17,886841.06,261111.03
9851,297974.31,807596.52,263427
9852,287455.72,712462.37,342426.95
9853,291153.36,899939.34,173377.88
9854,441966.58,1038235.67,179483.92
9855,459332.87,756864.54,224330.25
9856,275850.07,645266.72,195550.26
9857,449578.79,653023.84,182266.15
9858,535909.18,1005002.95,234980.44
9859,443054.67,799253.78,191999.31
9860,392272.36,813479.93,184525.27
9861,322359.78,826810.82,181569.42
9862,519228.68,845637.76,273322.63
9863,287425.56,987545.1,236108.2
9864,476427.05,745798.75,304513.33
9865,366495.56,855377.32,170450.6
9866,401579.97,787281.21,235513.14
9867,390689.35,588718.3,148226.92
9868,326069.38,613814.53,226793.53
9869,385189.52,714370.82,261390.34
9870,426091.09,653291.94,247906.02
9871,415783.71,723342.46,182954.38
9872,304649.87,842581.32,207768.96
9873,286550.32,847810.08,207354.52
9874,528401.49,793647.94,173291.17
9875,373431.22,837852.33,221640.8
9876,300500.03,856433.59,225595.15
9877,394764.7,883868.33,224022.29
9878,419502.76,689125.93,274533.48
9879,396846.16,721012.78,356081.29
9880,386081.56,690975.06,204351.44
